group Movement-of-Society-for-Peace
Hamas_g-907d18-01-2009.txt 0.712044
Hamas_g-29d2000-12-22.txt 0.547776
Hamas_g-273d2004-07-08.txt 1.0
Hamas_g-1914d2015-11-15.txt 1.0
Hamas_g-647d2007-12-04.txt 0.666667
Hamas_g-872d2007-10-03.txt 0.666667
Hamas_g-411d2005-05-29.txt 0.999978
Hamas_g-906d18-01-2009.txt 0.625
Hamas_g-374d2005-07-15.txt 0.714286
Hamas_g-1451d2013-06-01.txt 1.0
Hamas_g-941d18-01-2009.txt 0.875
Hamas_g-1135d18-01-2009.txt 0.6
Hamas_g-1674d2008-01-25.txt 0.94305
Hamas_g-1745d18-01-2009.txt 0.7
Hamas_g-1937d2014-08-21.txt 1.0
Hamas_g-2188d2014-07-12.txt 0.998775
Hamas_g-782d2006-11-05.txt 0.75
Hamas_g-304d2004-10-06.txt 0.797953
Hamas_g-1287d18-01-2009.txt 0.999995
Hamas_g-1984d2014-07-20.txt 7.45675e-14
Hamas_g-1952d2016-07-08.txt 1.0
Hamas_g-701d2008-03-16.txt 0.444444
Hamas_g-1494d1994-02-04.txt 0.428571
Hamas_g-2217d2014-08-04.txt 0.998218
Hamas_g-99d31-10-2002.txt 0.637494
Hamas_g-7d1993-09-26.txt 0.399975
Hamas_g-1897d2014-07-08.txt 0.997995
Hamas_g-1790d2013-10-22.txt 1.0
Hamas_g-549d2007-08-20.txt 0.88872
Hamas_g-1491d1993-10-02.txt 0.416668
Hamas_g-1509d2000-12-15.txt 1.0
Hamas_g-56d29-11-2001.txt 0.578947
Hamas_g-1289d2007-05-11.txt 1.0
Hamas_g-931d18-01-2009.txt 0.8
Hamas_g-1886d2015-03-26.txt 1.0
Hamas_g-2009d2014-04-16.txt 0.25
Hamas_g-733d2008-04-19.txt 0.7
Hamas_g-1580d2-12-2003.txt 1.0
Hamas_g-1417d21-11-2012.txt 0.888889
Hamas_g-1510d2001-05-29.txt 1.0
Hamas_g-16d1994-04-06.txt 1.0
Hamas_g-1931d26-01-2016.txt 0.875
Hamas_g-765d10-6-2008.txt 1.0
Hamas_g-688d2008-03-01.txt 0.6
Hamas_g-367d16-2-2003.txt 0.714316
Hamas_g-1749d18-01-2009.txt 1.0
Hamas_g-891d2008-12-26.txt 0.753722
Hamas_g-1731d2007-07-22.txt 0.75
Hamas_g-962d18-01-2009.txt 0.666659
Hamas_g-737d2008-04-19.txt 0.555556
Hamas_g-230d29-1-2004.txt 1.0
Hamas_g-1917d2015-12-19.txt 1.0
Hamas_g-1486d1993-05-08.txt 0.764846
Hamas_g-410d2001-02-19.txt 0.5
Hamas_g-1882d25-9-1977.txt 1.0
Hamas_g-1623d1995-12-01.txt 1.0
Hamas_g-729d20-4-2008.txt 0.787227
Hamas_g-65d26-11-2001.txt 1.0
Hamas_g-33d2001-10-14.txt 1.0
Hamas_g-2194d2014-07-12.txt 0.921968
Hamas_g-1282d30-7-1997.txt 0.636363
Hamas_g-724d2008-04-16.txt 1.0
Hamas_g-569d10-9-2003.txt 0.714286
Hamas_g-91d2002-03-15.txt 1.0
Hamas_g-565d2007-06-14.txt 1.0
Hamas_g-1947d2016-04-04.txt 1.0
Hamas_g-1925d2016-01-14.txt 1.0
Hamas_g-625d2006-08-16.txt 0.803237
Hamas_g-1064d18-01-2009.txt 0.7
Hamas_g-337d24-11-2004.txt 0.571167
Hamas_g-956d18-01-2009.txt 0.665778
Hamas_g-1374d2012-04-27.txt 1.0
Hamas_g-726d2008-04-19.txt 0.769243
Hamas_g-1545d2002-02-10.txt 1.0
Hamas_g-1293d2007-05-18.txt 1.0
Hamas_g-1924d2016-01-15.txt 1.0
Hamas_g-601d2002-06-01.txt 1.0
Hamas_g-1217d2008-12-27.txt 0.777778
Hamas_g-823d2006-12-15.txt 0.498935
Hamas_g-1118d18-01-2009.txt 0.666667
Hamas_g-2007d2014-07-21.txt 0.499999
Hamas_g-2023d2014-07-29.txt 0.221345
Hamas_g-832d6-9-2008.txt 1.0
Hamas_g-799d2008-07-09.txt 0.9375
Hamas_g-441d2006-07-16.txt 0.857143
Hamas_g-1832d2014-07-26.txt 1.0
Hamas_g-1320d12-06-2007.txt 0.500004
Hamas_g-1737d2008-11-12.txt 0.400163
Hamas_g-1038d18-01-2009.txt 0.4
Hamas_g-1872d2003-02-19.txt 0.94939
Hamas_g-88d2002-02-20.txt 0.923069
Hamas_g-1950d17-10-2005.txt 0.846144
Hamas_g-2082d18-01-2009.txt 0.571435
Hamas_g-934d18-01-2009.txt 0.733846
Hamas_g-496d2006-08-04.txt 1.0
Hamas_g-1027d18-01-2009.txt 0.591458
Hamas_g-1878d2003-12-01.txt 0.6
Hamas_g-58d2001-05-15.txt 1.0
Hamas_g-1266d18-01-2009.txt 0.665398
Hamas_g-1801d2012-12-12.txt 0.799971
Hamas_g-1842d2014-07-21.txt 0.800005
Hamas_g-2161d18-01-2009.txt 1.0
Hamas_g-224d2003-12-09.txt 0.857362
Hamas_g-710d21-7-2006.txt 0.992199
Hamas_g-1578d2003-11-22.txt 1.0
Hamas_g-80d6-12-2002.txt 1.0
Hamas_g-2252d19-9-2017.txt 1.0
Hamas_g-1997d2017-03-24.txt 1.0
Hamas_g-1685d2007-12-18.txt 0.499949
Hamas_g-108d2002-03-07.txt 1.0
Hamas_g-82d2002-11-06.txt 0.875056
Hamas_g-868d1-8-2007.txt 0.81787
Hamas_g-2282d18-01-2009.txt 0.5
Hamas_g-2240d2014-07-11.txt 1.0
Hamas_g-446d2006-11-03.txt 1.0
Hamas_g-205d24-8-2003.txt 1.0
Hamas_g-125d22-7-2002.txt 0.75
Hamas_g-83d2002-03-17.txt 0.912232
Hamas_g-1907d2015-11-10.txt 1.0
Hamas_g-338d28-9-2004.txt 1.0
Hamas_g-1068d18-01-2009.txt 1.0
Hamas_g-775d2008-06-12.txt 0.75
Hamas_g-1542d2002-04-13.txt 0.5
Hamas_g-1080d2009-06-04.txt 0.846154
Hamas_g-373d2005-06-13.txt 0.941054
Hamas_g-215d10-9-2003.txt 1.0
Hamas_g-1220d2007-05-17.txt 1.0
Hamas_g-830d2006-10-14.txt 0.75
Hamas_g-1951d2016-06-14.txt 0.6
Hamas_g-1470d2014-03-08.txt 0.3
Hamas_g-22d2000-12-13.txt 1.0
Hamas_g-785d23-6-2008.txt 0.921011
Hamas_g-257d2004-03-07.txt 0.9
Hamas_g-632d2008-01-15.txt 1.0
Hamas_g-2249d2014-07-25.txt 0.994374
Hamas_g-1351d2011-07-21.txt 0.666667
Hamas_g-2275d2014-07-19.txt 1.0
Hamas_g-377d24-1-2002.txt 1.0
Hamas_g-1318d2010-11-16.txt 0.666667
Hamas_g-698d2008-03-01.txt 0.666667
Hamas_g-1751d14-6-2009.txt 1.0
Hamas_g-1527d2002-04-05.txt 1.0
Hamas_g-927d18-01-2009.txt 0.600098
Hamas_g-1447d21-11-2012.txt 0.470638
Hamas_g-32d2001-10-02.txt 0.801274
Hamas_g-1830d2014-07-17.txt 1.0
Hamas_g-666d12-06-2007.txt 0.750003
Hamas_g-1831d2014-11-09.txt 0.999946
Hamas_g-344d2005-12-26.txt 0.75
Hamas_g-1249d2008-01-01.txt 1.0
Hamas_g-467d31-6-2003.txt 0.875
Hamas_g-207d28-8-2003.txt 0.75
Hamas_g-490d2006-08-27.txt 0.8
Hamas_g-1553d2002-03-29.txt 1.0
Hamas_g-1609d2004-10-18.txt 0.875
Hamas_g-1076d18-01-2009.txt 0.857143
Hamas_g-1408d21-11-2012.txt 0.857156
Hamas_g-1713d2-8-2008.txt 0.999999
Hamas_g-1044d18-01-2009.txt 0.75
Hamas_g-300d21-9-2004.txt 1.0
Hamas_g-1642d2006-05-24.txt 0.935492
Hamas_g-928d18-01-2009.txt 0.403263
Hamas_g-1650d2000-12-14.txt 0.666667
Hamas_g-895d18-01-2009.txt 0.666667
Hamas_g-609d2008-04-11.txt 0.6
Hamas_g-1267d18-01-2009.txt 0.833333
Hamas_g-2314d18-01-2009.txt 0.833333
Hamas_g-805d24-7-2008.txt 0.72715
Hamas_g-187d13-6-2003.txt 0.727517
Hamas_g-1015d18-01-2009.txt 0.857143
Hamas_g-2080d2010-12-27.txt 0.119604
Hamas_g-1577d25-7-1983.txt 0.744254
Hamas_g-1206d18-01-2009.txt 0.998177
Hamas_g-1339d2011-04-08.txt 1.0
Hamas_g-877d2006-11-12.txt 0.555552
Hamas_g-346d2005-12-27.txt 0.714134
Hamas_g-890d2008-12-24.txt 0.142857
Hamas_g-1465d2013-11-15.txt 0.666667
Hamas_g-1616d17-12-2004.txt 1.0
Hamas_g-975d18-01-2009.txt 0.875
Hamas_g-691d9-9-1987.txt 0.999526
Hamas_g-1511d2001-12-12.txt 1.0
Hamas_g-596d2006-11-01.txt 1.0
Hamas_g-653d2007-12-01.txt 1.0
Hamas_g-1680d2008-03-01.txt 0.857143
Hamas_g-468d2006-07-08.txt 0.777778
Hamas_g-2224d2014-07-17.txt 0.66665
Hamas_g-2216d1995-06-14.txt 0.728655
Hamas_g-1378d2012-06-05.txt 0.8
Hamas_g-2245d2014-07-27.txt 0.666667
Hamas_g-756d14-6-2007.txt 0.999981
Hamas_g-137d2002-12-23.txt 1.0
Hamas_g-2186d2014-07-27.txt 0.75
Hamas_g-595d11-6-1983.txt 1.0
Hamas_g-49d2001-11-01.txt 1.0
Hamas_g-370d2005-07-15.txt 1.0
Hamas_g-2317d2014-08-20.txt 1.15408e-11
Hamas_g-1874d2003-02-20.txt 0.59999
Hamas_g-811d2008-01-24.txt 1.0
Hamas_g-1458d2013-09-05.txt 0.833333
Hamas_g-1096d18-01-2009.txt 0.714286
Hamas_g-262d2004-05-11.txt 1.0
Hamas_g-1682d18-01-2009.txt 0.75
Hamas_g-1991d2014-07-19.txt 0.999999
Hamas_g-1388d2012-09-26.txt 0.317054
Hamas_g-1585d2004-03-21.txt 0.916667
Hamas_g-1172d2007-02-03.txt 0.571429
Hamas_g-147d19-2-2003.txt 1.0
Hamas_g-302d2004-10-02.txt 0.905323
Hamas_g-894d18-01-2009.txt 0.699966
Hamas_g-1838d2014-07-10.txt 0.5
Hamas_g-152d16-2-2003.txt 0.916626
Hamas_g-1781d1994-10-14.txt 1.0
Hamas_g-424d2006-07-06.txt 1.0
Hamas_g-1254d14-3-2004.txt 0.857143
Hamas_g-476d2003-08-24.txt 0.730269
Hamas_g-1105d18-01-2009.txt 1.0
Hamas_g-426d19-7-2006.txt 1.0
Hamas_g-1498d1993-05-29.txt 0.454545
Hamas_g-188d11-6-2003.txt 1.0
Hamas_g-1389d2012-09-26.txt 0.666667
Hamas_g-2084d2009-01-13.txt 1.0
Hamas_g-554d2006-11-06.txt 0.428571
Hamas_g-1273d2010-02-11.txt 0.833333
Hamas_g-1602d2003-10-06.txt 0.833293
Hamas_g-501d2006-07-02.txt 1.0
Hamas_g-39d2001-10-22.txt 1.0
Hamas_g-1003d18-01-2009.txt 0.625
Hamas_g-1630d22-12-2005.txt 1.0
Hamas_g-628d2-4-1995.txt 1.0
Hamas_g-1001d18-01-2009.txt 0.375
Hamas_g-998d18-01-2009.txt 1.0
Hamas_g-1063d18-01-2009.txt 0.444444
Hamas_g-242d2004-03-06.txt 0.916613
Hamas_g-1409d21-11-2012.txt 0.454461
Hamas_g-810d2008-01-24.txt 1.0
Hamas_g-670d2008-02-27.txt 0.625
Hamas_g-318d2004-10-08.txt 0.856003
Hamas_g-1368d18-01-2009.txt 1.0
Hamas_g-1181d1995-04-16.txt 1.0
Hamas_g-2163d2014-07-12.txt 0.5
Hamas_g-588d2007-03-13.txt 0.750114
Hamas_g-1798d18-9-1980.txt 0.599863
Hamas_g-993d18-01-2009.txt 0.6
Hamas_g-1845d20-7-2014.txt 0.499996
Hamas_g-1543d2002-04-08.txt 1.0
Hamas_g-1778d13-3-1986.txt 0.923063
Hamas_g-684d2008-03-02.txt 0.714286
Hamas_g-101d2002-04-08.txt 1.0
Hamas_g-2176d2014-07-23.txt 1.0
Hamas_g-299d2004-09-03.txt 1.0
Hamas_g-2237d2014-07-28.txt 0.500408
Hamas_g-2180d2014-07-30.txt 0.6
Hamas_g-1964d2016-09-29.txt 1.0
Hamas_g-645d17-1-2008.txt 0.666667
Hamas_g-519d2006-06-14.txt 1.0
Hamas_g-1725d2007-11-29.txt 0.875051
Hamas_g-533d2007-01-30.txt 0.754018
Hamas_g-1597d2004-03-21.txt 1.0
Hamas_g-1963d2016-09-19.txt 0.799986
Hamas_g-2003d2014-10-30.txt 0.96981
Hamas_g-901d18-01-2009.txt 0.625
Hamas_g-563d2007-01-06.txt 1.0
Hamas_g-1461d2013-10-13.txt 0.4
Hamas_g-64d2001-06-01.txt 0.916667
Hamas_g-2005d2014-07-11.txt 0.6
Hamas_g-1018d18-01-2009.txt 0.8
Hamas_g-1466d2010-06-28.txt 0.25
Hamas_g-21d1996-01-19.txt 0.833333
Hamas_g-1435d21-11-2012.txt 1.0
Hamas_g-2284d18-1-2009.txt 0.715115
Hamas_g-1348d2011-06-12.txt 0.333335
Hamas_g-361d20-3-1996.txt 0.599996
Hamas_g-2016d2014-07-21.txt 0.397838
Hamas_g-25d1998-10-29.txt 1.0
Hamas_g-10d1994-09-02.txt 0.833333
Hamas_g-1316d24-12-2007.txt 0.8
Hamas_g-683d2008-03-01.txt 0.714286
Hamas_g-2017d2014-07-21.txt 0.4
Hamas_g-1780d1995-08-25.txt 0.666667
Hamas_g-991d18-01-2009.txt 0.8
Hamas_g-1868d1995-08-25.txt 0.998653
Hamas_g-1062d18-01-2009.txt 1.0
Hamas_g-568d2004-03-13.txt 0.857143
Hamas_g-1822d2014-07-19.txt 0.75
Hamas_g-447d2006-11-04.txt 1.0
Hamas_g-1043d18-01-2009.txt 0.727264
Hamas_g-1794d2014-03-22.txt 1.0
Hamas_g-671d2008-02-27.txt 0.714286
Hamas_g-1196d18-01-2009.txt 1.0
Hamas_g-1288d2001-07-31.txt 0.49999
Hamas_g-27d1996-01-19.txt 1.0
Hamas_g-1051d18-01-2009.txt 0.714286
Hamas_g-290d7-9-2004.txt 0.806368
Hamas_g-1275d2009-05-26.txt 0.714286
Hamas_g-92d2002-01-22.txt 1.0
Hamas_g-216d10-9-2003.txt 0.928571
Hamas_g-2244d14-7-2002.txt 0.5
Hamas_g-480d2006-08-28.txt 0.666667
Hamas_g-1600d2001-11-06.txt 1.0
Hamas_g-1853d2014-07-21.txt 0.333337
Hamas_g-1178d1993-09-14.txt 1.0
Hamas_g-389d2002-10-07.txt 0.25
Hamas_g-176d1-5-2003.txt 0.952381
Hamas_g-479d1994-12-25.txt 0.803702
Hamas_g-772d12-6-2008.txt 0.888889
Hamas_g-1976d2016-12-25.txt 0.999992
Hamas_g-741d2008-04-28.txt 0.571429
Hamas_g-1247d18-01-2009.txt 0.788509
Hamas_g-1394d2012-10-24.txt 1.0
Hamas_g-526d2007-07-05.txt 1.0
Hamas_g-1787d2003-12-01.txt 0.726401
Hamas_g-1128d2007-12-01.txt 1.0
Hamas_g-206d2003-09-25.txt 0.763713
Hamas_g-41d2001-10-16.txt 1.0
Hamas_g-1361d2011-09-07.txt 0.6
Hamas_g-1235d18-01-2009.txt 0.857143
Hamas_g-873d2007-10-13.txt 0.777778
Hamas_g-1463d2013-10-31.txt 0.444724
Hamas_g-325d2004-10-01.txt 0.666667
Hamas_g-1587d2004-03-21.txt 0.800003
Hamas_g-774d2008-06-12.txt 0.571429
Hamas_g-1839d2014-08-07.txt 0.526069
Hamas_g-1066d18-01-2009.txt 0.714314
Hamas_g-23d1996-01-05.txt 0.423075
Hamas_g-1643d2006-10-31.txt 1.0
Hamas_g-936d18-01-2009.txt 0.909113
Hamas_g-745d16-5-2007.txt 0.666751
Hamas_g-1672d2007-05-16.txt 1.0
Hamas_g-118d14-8-2002.txt 0.933333
Hamas_g-202d2003-08-21.txt 0.857143
Hamas_g-78d6-3-2003.txt 1.0
Hamas_g-1846d2014-07-14.txt 0.6
Hamas_g-694d1-3-2008.txt 0.9
Hamas_g-1021d18-01-2009.txt 0.999981
Hamas_g-89d3-3-3003.txt 1.0
Hamas_g-2241d2017-09-14.txt 1.0
Hamas_g-391d2004-08-19.txt 1.0
Hamas_g-455d2006-06-12.txt 0.666667
Hamas_g-8d1993-05-08.txt 0.504454
Hamas_g-1459d21-9-2012.txt 0.5
Hamas_g-525d2007-06-09.txt 0.915508
Hamas_g-648d2008-01-01.txt 0.888889
Hamas_g-348d2004-10-26.txt 1.0
Hamas_g-1311d18-01-2009.txt 0.714286
Hamas_g-1415d21-11-2012.txt 0.699999
Hamas_g-2271d18-01-2009.txt 0.429183
Hamas_g-1303d26-6-2010.txt 0.666667
Hamas_g-669d18-8-2006.txt 0.993667
Hamas_g-801d22-7-2008.txt 0.857184
Hamas_g-2165d2008-12-27.txt 0.599989
Hamas_g-1281d30-7-1997.txt 0.700034
Hamas_g-1356d2011-08-16.txt 1.0
Hamas_g-2004d2014-07-10.txt 0.688418
Hamas_g-616d2007-07-05.txt 0.666667
Hamas_g-1345d2011-04-14.txt 0.576697
Hamas_g-2283d2007-01-04.txt 0.501262
Hamas_g-175d1-5-2003.txt 0.839644
Hamas_g-521d2007-05-21.txt 0.874991
Hamas_g-1349d2011-06-16.txt 0.428545
Hamas_g-1748d18-01-2009.txt 0.488198
Hamas_g-1998d2014-07-13.txt 0.8917
Hamas_g-294d7-9-2004.txt 1.0
Hamas_g-1108d18-01-2009.txt 0.833333
Hamas_g-1720d2008-01-03.txt 0.857143
Hamas_g-1122d24-7-2009.txt 1.0
Hamas_g-978d18-01-2009.txt 0.333333
Hamas_g-1968d2016-10-24.txt 1.0
Hamas_g-142d2003-01-17.txt 0.555555
Hamas_g-592d2004-10-02.txt 1.0
Hamas_g-864d2007-11-29.txt 1.0
Hamas_g-1981d2008-06-12.txt 1.0
Hamas_g-940d18-01-2009.txt 0.75
Hamas_g-237d3-3-2004.txt 1.0
Hamas_g-2037d2014-07-15.txt 1.0
Hamas_g-1514d2001-05-29.txt 1.0
Hamas_g-432d2006-07-26.txt 1.0
Hamas_g-602d2006-12-19.txt 1.0
Hamas_g-972d18-01-2009.txt 0.6
Hamas_g-1956d2016-08-06.txt 0.996736
Hamas_g-445d2006-11-24.txt 1.0
Hamas_g-1549d2002-04-05.txt 1.0
Hamas_g-1573d2003-10-18.txt 0.833335
Hamas_g-194d13-6-2003.txt 0.882933
Hamas_g-28d2000-11-07.txt 0.857143
Hamas_g-1363d2011-12-07.txt 0.798582
Hamas_g-1034d18-01-2009.txt 0.6
Hamas_g-971d18-01-2009.txt 0.666667
Hamas_g-760d2002-09-19.txt 0.888888
Hamas_g-758d2008-06-01.txt 0.625
Hamas_g-475d2006-10-12.txt 1.0
Hamas_g-576d11-10-2006.txt 1.0
Hamas_g-1493d1993-11-16.txt 0.0810637
Hamas_g-820d1995-04-16.txt 0.666667
Hamas_g-1515d27-3-2002.txt 1.0
Hamas_g-673d28-2-2008.txt 0.666667
Hamas_g-200d2001-08-08.txt 0.74969
Hamas_g-655d2008-02-07.txt 0.7
Hamas_g-1097d18-01-2009.txt 1.0
Hamas_g-908d18-01-2009.txt 0.714286
Hamas_g-658d2008-02-04.txt 1.0
Hamas_g-73d2002-03-19.txt 1.0
Hamas_g-1671d2007-04-06.txt 0.986878
Hamas_g-1193d18-01-2009.txt 0.571429
Hamas_g-1462d2013-10-27.txt 0.2
Hamas_g-2309d2006-05-26.txt 1.0
Hamas_g-1631d2006-01-17.txt 0.888889
Hamas_g-469d2006-11-05.txt 1.0
Hamas_g-884d2008-11-05.txt 0.625002
Hamas_g-1008d18-01-2009.txt 0.571429
Hamas_g-1660d2003-06-08.txt 0.537418
Hamas_g-1613d2004-12-13.txt 0.727434
Hamas_g-599d2007-06-11.txt 0.833333
Hamas_g-177d1-5-2003.txt 0.923529
Hamas_g-827d2008-05-28.txt 0.857143
Hamas_g-1009d18-01-2009.txt 0.659714
Hamas_g-983d18-01-2009.txt 0.714273
Hamas_g-1508d2000-03-02.txt 0.324781
Hamas_g-1364d2011-12-08.txt 1.0
Hamas_g-1426d21-11-2012.txt 0.833333
Hamas_g-362d20-05-2005.txt 0.7
Hamas_g-1422d21-11-2012.txt 0.80199
Hamas_g-1433d2013-01-07.txt 0.75
Hamas_g-30d2000-12-02.txt 1.0
Hamas_g-1250d2007-05-16.txt 1.0
Hamas_g-633d2008-01-15.txt 1.0
Hamas_g-543d2007-07-26.txt 0.600002
Hamas_g-218d10-9-2003.txt 1.0
Hamas_g-510d2007-01-28.txt 0.609319
Hamas_g-1824d2014-07-31.txt 0.666667
Hamas_g-1035d18-01-2009.txt 0.700002
Hamas_g-153d15-2-2003.txt 1.0
Hamas_g-808d18-8-2004.txt 1.0
Hamas_g-580d2004-09-30.txt 1.0
Hamas_g-871d2007-08-08.txt 0.714286
Hamas_g-970d18-01-2009.txt 0.714286
Hamas_g-643d2008-01-19.txt 0.833333
Hamas_g-1974d2016-12-15.txt 1.0
Hamas_g-608d26-10-2007.txt 1.0
Hamas_g-1269d18-01-2009.txt 0.666667
Hamas_g-121d31-8-2002.txt 1.0
Hamas_g-1562d18-3-2003.txt 1.0
Hamas_g-705d2006-07-04.txt 0.571427
Hamas_g-1501d1994-10-14.txt 0.866667
Hamas_g-1360d22-8-2011.txt 0.630787
Hamas_g-2169d2014-07-12.txt 0.5
Hamas_g-385d24-9-2005.txt 0.9
Hamas_g-1153d18-01-2009.txt 0.857143
Hamas_g-2324d2014-07-30.txt 1.0
Hamas_g-1522d2002-01-24.txt 1.0
Hamas_g-800d2008-07-11.txt 0.973799
Hamas_g-742d2008-05-01.txt 0.888889
Hamas_g-916d18-01-2009.txt 0.46378
Hamas_g-173d1-5-2003.txt 0.99879
Hamas_g-1014d18-01-2009.txt 0.555556
Hamas_g-1133d2008-02-05.txt 0.833333
Hamas_g-178d1-5-2003.txt 0.894734
Hamas_g-94d2002-09-06.txt 1.0
Hamas_g-483d2004-12-07.txt 1.0
Hamas_g-107d6-12-2002.txt 1.0
Hamas_g-508d2007-05-16.txt 0.857144
Hamas_g-958d18-01-2009.txt 1.0
Hamas_g-122d2002-10-10.txt 1.0
Hamas_g-482d2007-01-29.txt 0.718843
Hamas_g-43d2001-04-22.txt 1.0
Hamas_g-2323d2014-07-25.txt 0.666667
Hamas_g-2028d2014-07-07.txt 1.0
Hamas_g-60d2001-12-01.txt 1.0
Hamas_g-1478d1992-05-24.txt 0.505411
Hamas_g-922d18-01-2009.txt 0.545454
Hamas_g-1139d12-06-2007.txt 0.882361
Hamas_g-2200d2008-12-28.txt 0.4
Hamas_g-305d2004-09-30.txt 0.85576
Hamas_g-303d10-9-2003.txt 0.727335
Hamas_g-886d1993-12-06.txt 0.875008
Hamas_g-163d2003-04-06.txt 1.0
Hamas_g-603d2004-09-29.txt 0.692308
Hamas_g-2008d2014-12-23.txt 1.0
Hamas_g-76d2002-04-11.txt 1.0
Hamas_g-1347d2011-05-20.txt 0.8
Hamas_g-295d7-9-2004.txt 0.666667
Hamas_g-1237d18-01-2009.txt 1.0
Hamas_g-2065d2014-08-05.txt 0.375
Hamas_g-882d2008-11-05.txt 0.6
Hamas_g-2320d2014-07-13.txt 1.0
Hamas_g-388d2001-10-02.txt 1.0
Hamas_g-428d4-8-2002.txt 1.0
Hamas_g-1755d2007-10-25.txt 0.666667
Hamas_g-1336d2011-04-07.txt 0.421733
Hamas_g-1283d18-01-2009.txt 1.0
Hamas_g-1506d2000-03-02.txt 0.339233
Hamas_g-1681d2008-03-01.txt 0.875
Hamas_g-2326d2014-07-22.txt 1.0
Hamas_g-116d2002-02-17.txt 1.0
Hamas_g-1789d21-11-2012.txt 1.0
Hamas_g-2312d18-01-2009.txt 0.857143
Hamas_g-1871d2003-02-01.txt 0.933333
Hamas_g-79d2002-06-20.txt 1.0
Hamas_g-77d13-5-2002.txt 1.0
Hamas_g-1792d2013-11-01.txt 0.666502
Hamas_g-792d5-8-2000.txt 0.777777
Hamas_g-2185d2014-07-12.txt 1.0
Hamas_g-942d18-01-2009.txt 0.700447
Hamas_g-1270d18-01-2009.txt 0.857143
Hamas_g-1647d2007-05-17.txt 1.0
Hamas_g-731d2008-04-17.txt 0.777778
Hamas_g-1819d2014-08-02.txt 0.333333
Hamas_g-646d2008-01-17.txt 0.758408
Hamas_g-226d2003-03-23.txt 0.83836
Hamas_g-2193d18-01-2009.txt 0.8
Hamas_g-1333d18-01-2009.txt 1.0
Hamas_g-949d18-01-2009.txt 1.0
Hamas_g-2167d27-7-2017.txt 0.666667
Hamas_g-2205d2014-08-03.txt 0.5
Hamas_g-917d18-01-2009.txt 0.666667
Hamas_g-1481d1993-05-08.txt 0.214286
Hamas_g-1512d2001-05-15.txt 0.792777
Hamas_g-193d11-6-2003.txt 0.917605
Hamas_g-1089d18-01-2009.txt 1.0
Hamas_g-818d2008-01-25.txt 0.570755
Hamas_g-1025d18-01-2009.txt 0.77776
Hamas_g-1402d21-11-2012.txt 0.999027
Hamas_g-1412d21-11-2012.txt 0.857143
Hamas_g-1261d18-01-2009.txt 1.0
Hamas_g-1049d18-01-2009.txt 0.625
Hamas_g-350d2005-01-12.txt 0.673414
Hamas_g-103d2002-06-08.txt 1.0
Hamas_g-239d2004-03-03.txt 1.0
Hamas_g-751d2008-05-10.txt 0.339401
Hamas_g-749d5-12-2007.txt 0.8
Hamas_g-53d2001-12-01.txt 1.0
Hamas_g-1029d18-01-2009.txt 0.696676
Hamas_g-1718d2007-09-30.txt 0.699096
Hamas_g-1248d18-01-2009.txt 1.0
Hamas_g-1928d26-01-2016.txt 0.777778
Hamas_g-2183d18-01-2009.txt 0.857143
Hamas_g-355d2005-01-03.txt 0.833312
Hamas_g-954d18-01-2009.txt 0.852732
Hamas_g-783d2007-08-29.txt 1.0
Hamas_g-274d1988-11-07.txt 1.13345e-10
Hamas_g-1464d3-11-2013.txt 0.666667
Hamas_g-398d1995-07-24.txt 1.0
Hamas_g-433d2006-07-26.txt 1.0
Hamas_g-95d2002-03-02.txt 1.0
Hamas_g-1826d2014-07-25.txt 0.250011
Hamas_g-976d18-01-2009.txt 0.8
Hamas_g-652d2006-10-14.txt 1.0
Hamas_g-822d2006-10-14.txt 0.5
Hamas_g-1521d29-3-2002.txt 1.0
Hamas_g-663d2007-12-24.txt 0.469827
Hamas_g-786d6-9-1969.txt 0.476825
Hamas_g-67d2002-03-06.txt 1.0
Hamas_g-183d2003-05-18.txt 0.999994
Hamas_g-380d22-12-2005.txt 0.666667
Hamas_g-1698d2008-02-10.txt 0.875
Hamas_g-327d2003-04-03.txt 0.666667
Hamas_g-166d8-4-2003.txt 0.723939
Hamas_g-548d2006-07-13.txt 0.857143
Hamas_g-826d2001-12-12.txt 0.777778
Hamas_g-2319d2014-07-08.txt 2.26506e-07
Hamas_g-491d2006-08-27.txt 1.0
Hamas_g-1117d2009-07-06.txt 0.857048
Hamas_g-512d2002-02-20.txt 1.0
Hamas_g-1958d2016-08-08.txt 0.732502
Hamas_g-594d2007-06-13.txt 1.0
Hamas_g-1190d18-01-2009.txt 0.736842
Hamas_g-1659d2001-07-01.txt 1.0
Hamas_g-1529d2002-07-24.txt 1.0
Hamas_g-502d2006-07-07.txt 1.0
Hamas_g-1524d2002-06-08.txt 0.94278
Hamas_g-837d2007-12-27.txt 0.482183
Hamas_g-225d2003-12-09.txt 0.612695
Hamas_g-2228d2014-07-18.txt 0.5
Hamas_g-1960d2016-08-13.txt 0.667087
Hamas_g-1207d2009-11-24.txt 0.75
Hamas_g-204d2003-08-24.txt 0.714286
Hamas_g-2079d2009-01-13.txt 0.5
Hamas_g-2246d2014-08-07.txt 0.672549
Hamas_g-1024d18-01-2009.txt 0.555556
Hamas_g-140d17-1-2003.txt 0.999859
Hamas_g-1437d2012-11-13.txt 0.795429
